iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
0;100;100;9.19;100;1;100;1.0;1.0;1.0;0.910113374058381;3;ea.p.v.jump-HeD;ga-0.25;maximize;0.910113374058381;256
5;600;600;56.5327;100;1;100;1.0;1.0;1.0;0.46733451958671823;3;ea.p.v.jump-HeD;ga-0.25;maximize;0.46733451958671823;256
10;1100;1100;103.666;100;1;100;1.0;1.0;1.0;0.38665503722677763;3;ea.p.v.jump-HeD;ga-0.25;maximize;0.38665503722677763;256
0;100;100;9.3547;100;1;100;1.0;1.0;1.0;0.8737833874806233;1;ea.p.v.jump-HeD;ga-0.5;maximize;0.8737833874806233;256
5;600;600;56.2057;100;1;100;1.0;1.0;1.0;0.466409669241979;1;ea.p.v.jump-HeD;ga-0.5;maximize;0.466409669241979;256
10;1100;1100;103.9377;100;1;100;1.0;1.0;1.0;0.36281395872197164;1;ea.p.v.jump-HeD;ga-0.5;maximize;0.36281395872197164;256
0;100;100;9.5799;100;1;100;1.0;1.0;1.0;0.549698422286844;2;ea.p.v.jump-HeD;ga-0.5;maximize;0.549698422286844;256
5;600;600;57.0898;100;1;100;1.0;1.0;1.0;0.4202235224257149;2;ea.p.v.jump-HeD;ga-0.5;maximize;0.4202235224257149;256
10;1100;1100;106.4077;100;1;100;1.0;1.0;1.0;0.32109734911474797;2;ea.p.v.jump-HeD;ga-0.5;maximize;0.32109734911474797;256
0;100;100;9.7399;100;1;100;1.0;1.0;1.0;0.910113374058381;3;ea.p.v.jump-HeD;ga-0.5;maximize;0.910113374058381;256
5;600;600;57.927;100;1;100;1.0;1.0;1.0;0.478946430036556;3;ea.p.v.jump-HeD;ga-0.5;maximize;0.478946430036556;256
10;1100;1100;106.68;100;1;100;1.0;1.0;1.0;0.37430860457044157;3;ea.p.v.jump-HeD;ga-0.5;maximize;0.37430860457044157;256
5;60;60;9.1349;12;1;12;1.0;1.0;1.0;0.0001030805425780469;1;ea.p.v.balance-HoD;cmaEs;minimize;0.0001030805425780469;16
10;120;120;18.6629;12;1;12;1.0;1.0;1.0;3.7783322111474653e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;3.7783322111474653e-05;16
15;180;180;28.19;12;1;12;1.0;1.0;1.0;4.3086462941664347e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;4.3086462941664347e-05;16
20;240;240;37.2086;12;1;12;1.0;1.0;1.0;9.136545258895376e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;9.136545258895376e-05;16
25;300;300;46.3994;12;1;12;1.0;1.0;1.0;8.622116071954623e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;8.622116071954623e-06;16
30;360;360;55.3634;12;1;12;1.0;1.0;1.0;1.5579739154000977e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.5579739154000977e-05;16
35;420;420;64.1499;12;1;12;1.0;1.0;1.0;8.418381112171845e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;8.418381112171845e-05;16
40;480;480;72.994;12;1;12;1.0;1.0;1.0;1.8895536417591835e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.8895536417591835e-05;16
45;540;540;81.5307;12;1;12;1.0;1.0;1.0;1.9091615860692536e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.9091615860692536e-05;16
50;600;600;90.5288;12;1;12;1.0;1.0;1.0;6.832926202692823e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;6.832926202692823e-05;16
55;660;660;99.7097;12;1;12;1.0;1.0;1.0;2.8939210018805358e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;2.8939210018805358e-05;16
60;720;720;108.945;12;1;12;1.0;1.0;1.0;1.736000874235878e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.736000874235878e-05;16
65;780;780;118.0616;12;1;12;1.0;1.0;1.0;3.5394093886797425e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;3.5394093886797425e-05;16
70;840;840;127.3326;12;1;12;1.0;1.0;1.0;8.91611924185212e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;8.91611924185212e-06;16
75;900;900;135.7856;12;1;12;1.0;1.0;1.0;1.9370859960873043e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.9370859960873043e-05;16
80;960;960;144.8499;12;1;12;1.0;1.0;1.0;6.547125147849448e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;6.547125147849448e-06;16
85;1020;1020;154.1758;12;1;12;1.0;1.0;1.0;7.132880626922189e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;7.132880626922189e-06;16
90;1080;1080;163.5599;12;1;12;1.0;1.0;1.0;1.282324533987812e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.282324533987812e-05;16
95;1140;1140;172.7069;12;1;12;1.0;1.0;1.0;3.069322209444805e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;3.069322209444805e-05;16
100;1200;1200;181.7689;12;1;12;1.0;1.0;1.0;6.915647700563484e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;6.915647700563484e-06;16
105;1260;1260;191.4028;12;1;12;1.0;1.0;1.0;5.93051192116007e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;5.93051192116007e-06;16
110;1320;1320;200.2097;12;1;12;1.0;1.0;1.0;9.139796689221738e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;9.139796689221738e-06;16
115;1380;1380;209.4326;12;1;12;1.0;1.0;1.0;1.8445247127492193e-05;1;ea.p.v.balance-HoD;cmaEs;minimize;1.8445247127492193e-05;16
120;1440;1440;218.3732;12;1;12;1.0;1.0;0.9166666666666666;9.486009703937439e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;9.486009703937439e-06;16
125;1500;1500;227.457;12;1;12;1.0;1.0;1.0;9.254892215022873e-06;1;ea.p.v.balance-HoD;cmaEs;minimize;9.254892215022873e-06;16
5;60;60;9.3959;12;1;12;1.0;1.0;1.0;8.309552474980664e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;8.309552474980664e-05;16
10;120;120;18.5018;12;1;12;1.0;1.0;1.0;8.220166495964329e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;8.220166495964329e-05;16
15;180;180;27.5905;12;1;12;1.0;1.0;1.0;0.00010782903713246034;2;ea.p.v.balance-HoD;cmaEs;minimize;0.00010782903713246034;16
20;240;240;36.6342;12;1;12;1.0;1.0;1.0;4.661013598547857e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;4.661013598547857e-05;16
25;300;300;45.5767;12;1;12;1.0;1.0;1.0;7.381090482915132e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;7.381090482915132e-05;16
30;360;360;54.4417;12;1;12;1.0;1.0;1.0;9.529013578797874e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;9.529013578797874e-05;16
35;420;420;62.9987;12;1;12;1.0;1.0;1.0;2.094904439827504e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.094904439827504e-05;16
40;480;480;71.8096;12;1;12;1.0;1.0;1.0;2.7623079317370895e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.7623079317370895e-05;16
45;540;540;81.0402;12;1;12;1.0;1.0;1.0;2.538322823839725e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.538322823839725e-05;16
50;600;600;89.9038;12;1;12;1.0;1.0;1.0;1.7605999272228462e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.7605999272228462e-05;16
55;660;660;99.2316;12;1;12;1.0;1.0;1.0;3.447845283066322e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;3.447845283066322e-05;16
60;720;720;108.2418;12;1;12;1.0;1.0;1.0;2.323038754502398e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.323038754502398e-05;16
65;780;780;116.9836;12;1;12;1.0;1.0;1.0;3.9067701308353774e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;3.9067701308353774e-05;16
70;840;840;125.7087;12;1;12;1.0;1.0;1.0;1.772623223326127e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.772623223326127e-05;16
75;900;900;134.9419;12;1;12;1.0;1.0;1.0;1.9490620626381306e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.9490620626381306e-05;16
80;960;960;144.3387;12;1;12;1.0;1.0;1.0;5.03981892858369e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;5.03981892858369e-05;16
85;1020;1020;153.8525;12;1;12;1.0;1.0;1.0;1.8881733519382124e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.8881733519382124e-05;16
90;1080;1080;162.9318;12;1;12;1.0;1.0;1.0;2.185698454247024e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.185698454247024e-05;16
95;1140;1140;172.3488;12;1;12;1.0;1.0;1.0;2.2382091513382725e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.2382091513382725e-05;16
100;1200;1200;181.3521;12;1;12;1.0;1.0;1.0;1.9152940280957844e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.9152940280957844e-05;16
105;1260;1260;190.2998;12;1;12;1.0;1.0;1.0;2.2737277337012696e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.2737277337012696e-05;16
110;1320;1320;199.3987;12;1;12;1.0;1.0;1.0;2.438593845203125e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.438593845203125e-05;16
115;1380;1380;208.4595;12;1;12;1.0;1.0;1.0;1.5841864917350227e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.5841864917350227e-05;16
120;1440;1440;217.7917;12;1;12;1.0;1.0;1.0;1.834983016230628e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;1.834983016230628e-05;16
125;1500;1500;227.5209;12;1;12;1.0;1.0;1.0;2.151173706200302e-05;2;ea.p.v.balance-HoD;cmaEs;minimize;2.151173706200302e-05;16
5;60;60;8.5027;12;1;12;1.0;1.0;1.0;7.304606141610387e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;7.304606141610387e-05;16
10;120;120;17.285;12;1;12;1.0;1.0;1.0;3.0413410169302225e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;3.0413410169302225e-05;16
15;180;180;26.866;12;1;12;1.0;1.0;1.0;0.00011727713085912065;3;ea.p.v.balance-HoD;cmaEs;minimize;0.00011727713085912065;16
20;240;240;35.9929;12;1;12;1.0;1.0;1.0;8.10186088515245e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;8.10186088515245e-05;16
25;300;300;45.2142;12;1;12;1.0;1.0;1.0;5.617211690881622e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;5.617211690881622e-05;16
30;360;360;54.2498;12;1;12;1.0;1.0;1.0;0.00012835653108860405;3;ea.p.v.balance-HoD;cmaEs;minimize;0.00012835653108860405;16
35;420;420;62.8868;12;1;12;1.0;1.0;1.0;1.0166872777430421e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.0166872777430421e-05;16
40;480;480;72.0999;12;1;12;1.0;1.0;1.0;4.507837530314264e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;4.507837530314264e-05;16
45;540;540;81.2325;12;1;12;1.0;1.0;1.0;3.935716372331625e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;3.935716372331625e-05;16
50;600;600;90.7244;12;1;12;1.0;1.0;1.0;2.126517468802374e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;2.126517468802374e-05;16
55;660;660;100.0615;12;1;12;1.0;1.0;1.0;1.4169222300365078e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.4169222300365078e-05;16
60;720;720;109.1793;12;1;12;1.0;1.0;1.0;1.4044112657395975e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.4044112657395975e-05;16
65;780;780;118.7019;12;1;12;1.0;1.0;1.0;6.163197331664606e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;6.163197331664606e-06;16
70;840;840;127.54;12;1;12;1.0;1.0;1.0;1.0586153636729102e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.0586153636729102e-05;16
75;900;900;136.8999;12;1;12;1.0;1.0;1.0;1.7259074590143285e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.7259074590143285e-05;16
80;960;960;145.9354;12;1;12;1.0;1.0;1.0;9.025098913772888e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;9.025098913772888e-06;16
85;1020;1020;154.8601;12;1;12;1.0;1.0;1.0;1.1882385311487627e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.1882385311487627e-05;16
90;1080;1080;164.3591;12;1;12;1.0;1.0;1.0;9.127677388274493e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;9.127677388274493e-06;16
95;1140;1140;174.1369;12;1;12;1.0;1.0;1.0;1.6502258872646374e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.6502258872646374e-05;16
100;1200;1200;183.3272;12;1;12;1.0;1.0;1.0;9.623206435253544e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;9.623206435253544e-06;16
105;1260;1260;192.8205;12;1;12;1.0;1.0;1.0;7.144899643051329e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;7.144899643051329e-06;16
110;1320;1320;201.2447;12;1;12;1.0;1.0;1.0;1.3689237451963462e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.3689237451963462e-05;16
115;1380;1380;209.6072;12;1;12;1.0;1.0;1.0;1.301450055526855e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.301450055526855e-05;16
120;1440;1440;218.2868;12;1;12;1.0;1.0;1.0;7.3849550610052516e-06;3;ea.p.v.balance-HoD;cmaEs;minimize;7.3849550610052516e-06;16
125;1500;1500;226.86;12;1;12;1.0;1.0;1.0;1.1442244082757242e-05;3;ea.p.v.balance-HoD;cmaEs;minimize;1.1442244082757242e-05;16
0;15;15;2.1365;15;1;15;1.0;1.0;1.0;0.00032567861191907095;1;ea.p.v.balance-HoD;differentialEvolution;minimize;0.00032567861191907095;16
5;90;90;13.2256;15;1;15;1.0;1.0;1.0;8.686964777303771e-05;1;ea.p.v.balance-HoD;differentialEvolution;minimize;8.686964777303771e-05;16
10;165;165;24.7567;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
15;240;240;36.5281;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
20;315;315;47.8301;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
25;390;390;58.77;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
30;465;465;70.1076;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
35;540;540;81.8631;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
40;615;615;93.7572;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
45;690;690;105.2002;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
50;765;765;117.1763;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
55;840;840;128.4411;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
60;915;915;139.8448;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
65;990;990;151.2381;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
70;1065;1065;163.5332;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
75;1140;1140;175.2976;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
80;1215;1215;187.1777;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
85;1290;1290;197.6073;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
90;1365;1365;208.2529;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
95;1440;1440;219.0342;15;1;15;1.0;1.0;1.0;7.648489173240286e-06;1;ea.p.v.balance-HoD;differentialEvolution;minimize;7.648489173240286e-06;16
0;15;15;2.42;15;1;15;1.0;1.0;1.0;0.0020648314746840053;2;ea.p.v.balance-HoD;differentialEvolution;minimize;0.0020648314746840053;16
5;90;90;14.5372;15;1;15;1.0;1.0;1.0;3.33787620893184e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;3.33787620893184e-05;16
10;165;165;26.3141;15;1;15;1.0;1.0;1.0;3.33787620893184e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;3.33787620893184e-05;16
15;240;240;37.7403;15;1;15;1.0;1.0;1.0;1.3295300563193058e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.3295300563193058e-05;16
20;315;315;48.1502;15;1;15;1.0;1.0;1.0;1.3295300563193058e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.3295300563193058e-05;16
25;390;390;58.9026;15;1;15;1.0;1.0;1.0;1.1994229614570552e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.1994229614570552e-05;16
30;465;465;69.699;15;1;15;1.0;1.0;1.0;1.1994229614570552e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.1994229614570552e-05;16
35;540;540;81.2191;15;1;15;1.0;1.0;1.0;1.16319038697806e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.16319038697806e-05;16
40;615;615;93.7102;15;1;15;1.0;1.0;1.0;1.1615344075841527e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.1615344075841527e-05;16
45;690;690;104.6071;15;1;15;1.0;1.0;1.0;1.1615344075841527e-05;2;ea.p.v.balance-HoD;differentialEvolution;minimize;1.1615344075841527e-05;16
50;765;765;115.7322;15;1;15;1.0;1.0;1.0;9.162933703116395e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;9.162933703116395e-06;16
55;840;840;127.7021;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
60;915;915;138.8873;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
65;990;990;150.0042;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
70;1065;1065;162.1212;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
75;1140;1140;173.6619;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
80;1215;1215;185.647;15;1;15;1.0;1.0;1.0;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
85;1290;1290;197.1813;15;1;15;1.0;1.0;0.9333333333333333;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
90;1365;1365;208.7992;15;1;15;1.0;1.0;0.9333333333333333;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
95;1440;1440;219.8156;15;1;15;1.0;1.0;0.9333333333333333;6.217377670397391e-06;2;ea.p.v.balance-HoD;differentialEvolution;minimize;6.217377670397391e-06;16
0;15;15;2.4654;15;1;15;1.0;1.0;1.0;0.0013459962645410591;3;ea.p.v.balance-HoD;differentialEvolution;minimize;0.0013459962645410591;16
5;90;90;14.3209;15;1;15;1.0;1.0;1.0;3.597424645638244e-05;3;ea.p.v.balance-HoD;differentialEvolution;minimize;3.597424645638244e-05;16
10;165;165;25.6908;15;1;15;1.0;1.0;1.0;3.310883732858803e-05;3;ea.p.v.balance-HoD;differentialEvolution;minimize;3.310883732858803e-05;16
15;240;240;36.1323;15;1;15;1.0;1.0;1.0;7.624067616895319e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;7.624067616895319e-06;16
20;315;315;47.0208;15;1;15;1.0;1.0;1.0;7.624067616895319e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;7.624067616895319e-06;16
25;390;390;58.2109;15;1;15;1.0;1.0;1.0;7.624067616895319e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;7.624067616895319e-06;16
30;465;465;69.9267;15;1;15;1.0;1.0;1.0;7.624067616895319e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;7.624067616895319e-06;16
35;540;540;82.2007;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
40;615;615;93.0108;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
45;690;690;104.8059;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
50;765;765;116.5208;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
55;840;840;127.498;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
60;915;915;139.0218;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
65;990;990;151.068;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
70;1065;1065;162.5605;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
75;1140;1140;174.6505;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
80;1215;1215;186.4104;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
85;1290;1290;198.1068;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
90;1365;1365;208.7435;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
95;1440;1440;219.0006;15;1;15;1.0;1.0;1.0;5.938066169163382e-06;3;ea.p.v.balance-HoD;differentialEvolution;minimize;5.938066169163382e-06;16
0;100;100;15.3547;100;1;100;1.0;1.0;1.0;0.0002926631051148138;1;ea.p.v.balance-HoD;pso;minimize;0.0002926631051148138;16
5;600;600;92.6168;100;1;100;1.0;1.0;0.99;6.775070125402621e-06;1;ea.p.v.balance-HoD;pso;minimize;6.775070125402621e-06;16
10;1100;1100;167.3668;100;1;100;1.0;1.0;0.99;6.775070125402621e-06;1;ea.p.v.balance-HoD;pso;minimize;6.775070125402621e-06;16
0;100;100;16.1003;100;1;100;1.0;1.0;1.0;6.571908372497881e-05;2;ea.p.v.balance-HoD;pso;minimize;6.571908372497881e-05;16
5;600;600;92.4207;100;1;100;1.0;1.0;1.0;6.995395201639326e-06;2;ea.p.v.balance-HoD;pso;minimize;6.995395201639326e-06;16
10;1100;1100;167.6019;100;1;100;1.0;1.0;0.99;6.995395201639326e-06;2;ea.p.v.balance-HoD;pso;minimize;6.995395201639326e-06;16
0;100;100;14.2355;100;1;100;1.0;1.0;1.0;9.103367024160911e-05;3;ea.p.v.balance-HoD;pso;minimize;9.103367024160911e-05;16
5;600;600;92.5036;100;1;100;1.0;1.0;1.0;9.321172287778895e-06;3;ea.p.v.balance-HoD;pso;minimize;9.321172287778895e-06;16
10;1100;1100;172.0012;100;1;100;1.0;1.0;1.0;9.321172287778895e-06;3;ea.p.v.balance-HoD;pso;minimize;9.321172287778895e-06;16
0;30;30;4.5268;30;1;30;1.0;1.0;1.0;0.00032567861191907095;1;ea.p.v.balance-HoD;es-0.02;minimize;0.00032567861191907095;16
5;180;180;27.6037;30;1;30;1.0;1.0;1.0;3.464842812840874e-05;1;ea.p.v.balance-HoD;es-0.02;minimize;3.464842812840874e-05;16
10;330;330;51.4728;30;1;30;1.0;1.0;1.0;3.046708906036298e-05;1;ea.p.v.balance-HoD;es-0.02;minimize;3.046708906036298e-05;16
15;480;480;75.222;30;1;30;1.0;1.0;1.0;2.105411165489827e-05;1;ea.p.v.balance-HoD;es-0.02;minimize;2.105411165489827e-05;16
20;630;630;98.2976;30;1;30;1.0;1.0;1.0;2.105411165489827e-05;1;ea.p.v.balance-HoD;es-0.02;minimize;2.105411165489827e-05;16
25;780;780;123.0736;30;1;30;1.0;1.0;1.0;2.105411165489827e-05;1;ea.p.v.balance-HoD;es-0.02;minimize;2.105411165489827e-05;16
30;930;930;147.2549;30;1;30;1.0;1.0;1.0;8.376848536530608e-06;1;ea.p.v.balance-HoD;es-0.02;minimize;8.376848536530608e-06;16
35;1080;1080;169.9642;30;1;30;1.0;1.0;1.0;8.376848536530608e-06;1;ea.p.v.balance-HoD;es-0.02;minimize;8.376848536530608e-06;16
40;1230;1230;192.8958;30;1;30;1.0;1.0;1.0;8.376848536530608e-06;1;ea.p.v.balance-HoD;es-0.02;minimize;8.376848536530608e-06;16
45;1380;1380;215.4299;30;1;30;1.0;1.0;1.0;8.376848536530608e-06;1;ea.p.v.balance-HoD;es-0.02;minimize;8.376848536530608e-06;16
0;30;30;5.0209;30;1;30;1.0;1.0;1.0;0.0001293530385088906;2;ea.p.v.balance-HoD;es-0.02;minimize;0.0001293530385088906;16
5;180;180;28.3623;30;1;30;1.0;1.0;1.0;2.7549642148632462e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.7549642148632462e-05;16
10;330;330;52.6771;30;1;30;1.0;1.0;1.0;2.7549642148632462e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.7549642148632462e-05;16
15;480;480;77.3299;30;1;30;1.0;1.0;1.0;2.4742790742397184e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.4742790742397184e-05;16
20;630;630;100.767;30;1;30;1.0;1.0;1.0;2.4742790742397184e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.4742790742397184e-05;16
25;780;780;123.3309;30;1;30;1.0;1.0;1.0;2.4742790742397184e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.4742790742397184e-05;16
30;930;930;146.0258;30;1;30;1.0;1.0;1.0;2.4742790742397184e-05;2;ea.p.v.balance-HoD;es-0.02;minimize;2.4742790742397184e-05;16
